,price,SMA,ADX,RSI,stochastic_oscillator,ATR,bollinger_band_width,OBV,CMF,z_score,donchian_channel_position
384,141.980758666992,139.86505279541012,35.06906093135382,50.460050896147344,62.94979055977472,48.76020792252316,0.08020237727559384,699499200.0,-0.009232257186382034,0.7544297877638221,0.7160589483845918
385,143.442077636719,140.32703704833983,31.72900671551607,57.33031707797051,77.15827657709136,48.316657355278714,0.07371449455397366,713451600.0,-0.03349263482458715,1.204562819051401,0.8215040975350927
386,145.809829711914,140.8847503662109,31.795785176221443,70.77717122886887,70.55392450608944,51.054457845500494,0.0711008419035702,735350100.0,-0.11528427478693566,1.9666835848714013,0.7447876137690074
387,143.488327026367,141.21401138305663,32.27333591019776,59.50816169500476,52.25938495170984,55.66459898714544,0.06768113358231508,680931300.0,-0.013630572946268595,0.9518429901779314,0.5685102297507181
388,139.63151550293,141.28615341186523,27.945003040723773,51.70941928509357,21.865885341056035,57.73435498806987,0.06561587950468814,660986500.0,-0.07433694332474185,-0.7139279842963593,0.29380735567154653
389,138.234924316406,141.23297271728512,24.745888404721363,43.53687294665183,10.86008601020538,56.59431780845816,0.06724110142702279,643910200.0,-0.09534172669175334,-1.2627800501588107,0.19433461490616477
390,139.30778503418,141.11088485717772,22.733626863721064,50.117620266400486,19.31473607796173,54.952651635550424,0.06823050727501298,656990000.0,-0.14629106742481485,-0.7491014655742801,0.27074952936807894
391,141.092849731445,141.17424011230463,20.308701814474443,53.028073811565065,28.201036697497727,53.94409838054198,0.06768840679671353,672598300.0,-0.07642487629250243,-0.03406930868457856,0.39789144433492085
392,143.442077636719,141.54049835205075,18.201785214734784,53.94638363399396,48.1538120713145,52.32136273400886,0.06029046606319714,689352700.0,-0.0020184914491641164,0.8913434295816143,0.5189491787891748
393,141.213088989258,141.64131164550778,16.79635155891265,51.46805731583874,29.22226877841737,51.350252190779024,0.05836870954701982,671782400.0,-0.007591907419645903,-0.20718561594516577,0.3432943271660778
394,142.877883911133,141.84802551269527,15.065199085256836,48.81602695440233,43.36192676778063,50.70515121586567,0.05558733097981241,684966700.0,0.010753969603734367,0.5224423682725842,0.4744880437953392
395,140.796875,141.81657791137692,14.45108003647815,46.38279695648257,25.687224683095057,48.65192701219156,0.05592312103531418,668230000.0,-0.03215841157227619,-0.5142984885580429,0.3104946955439734
396,142.165740966797,141.96224975585938,12.655108265350496,45.72535146134034,37.31345945199338,46.05707360703277,0.05336621930631703,684791500.0,0.029753603610866246,0.10744008362500407,0.41836781035930576
397,142.919311523438,142.12941436767582,11.527466000681917,48.52104007556473,43.71378528297174,43.81325121243174,0.05128254552163265,698299500.0,0.0217295207719113,0.4334879210841178,0.4371378528297174
398,141.914520263672,142.15384902954105,11.365983674532952,49.87119741599707,35.179758312375434,42.05068037574337,0.051095528628146994,685227900.0,0.009447047956149965,-0.13179938161601928,0.3517975831237543
399,144.138046264648,142.33940505981448,10.792343160705597,51.31437061729841,54.06490552849495,40.85122849650467,0.05113178947427654,702131400.0,0.05149128679857266,0.9885266710317918,0.5406490552849494
400,144.314819335938,142.3811927795411,10.997176543039714,46.92186809810507,94.74548889977085,40.52473082469766,0.052098804566854284,714466900.0,0.05571064765338403,1.0426827968163592,0.5556629812462013
401,145.394027709961,142.51439819335943,11.289358409800604,54.135261170556106,91.51051677898657,39.63249082591143,0.05520855467208683,726589300.0,0.07577590495442835,1.4639676731726485,0.647323744427503
0,145.087020874023,142.54762649536138,13.001169266641337,63.99401618541616,85.81123951872348,37.524128390683046,0.056239913477380894,714315900.0,0.06211792498790232,1.267025953276731,0.6212486308893709
1,143.356567382813,142.53040237426765,13.182393774033363,62.91638895858432,64.06771521160611,37.0811438079263,0.05600748051359198,698202300.0,0.07230129057804419,0.41397416666774045,0.4742754499245254
2,140.677185058594,142.46522369384775,13.40828612098099,53.1946567412612,31.31957863609053,37.95382880361039,0.05709485691700154,678262700.0,0.021808075045702098,-0.879287778281222,0.24670658129455147
3,141.570343017578,142.3716369628907,15.265122845816908,51.162306978596554,35.939480455309194,38.13477358834945,0.05701877353486328,695956800.0,0.06758560543202474,-0.3948303260849966,0.3225654627974337
4,142.621597290039,142.21222534179694,16.97586667688775,47.868082896212464,50.18875829441287,37.54647032972108,0.052661165967392315,709730200.0,0.10413370205132838,0.2186505973833103,0.5688789976791431
5,142.016891479492,142.13865356445322,15.941027633983683,52.281132052593264,41.99224358704977,35.94008988594757,0.05204625380862095,697830000.0,-0.01801398633146576,-0.06583705484156853,0.49793738861301806
6,138.872329711914,142.10069427490242,16.45988455340593,39.51330431503354,7.20941280186543,36.14460415657372,0.05369144321857643,684113300.0,0.006421489659927922,-1.6925491348163895,0.1290302808774369
7,140.053848266602,142.19164047241222,19.6506201679665,47.95858050181441,35.85078957436758,38.17498911929419,0.04946719474520164,696350000.0,0.08603154542729524,-1.2157216013610879,0.3585078957436758
8,137.10466003418,142.0814842224122,23.32122094579046,37.205986840431414,5.544916816739449,39.267782449512104,0.05600981669218384,681093900.0,0.06164961229095219,-2.501558444575684,0.055449168167394494
9,139.728225708008,142.01325302124036,26.064570196596776,42.62997825619567,33.143864463985196,40.82273086806961,0.057596189371689685,695135800.0,0.04875244632234905,-1.1174516993325825,0.33143864463985195
10,140.072463989258,141.8447723388673,26.588879769902924,45.61175713647006,36.64775995876728,41.14676383458912,0.05806226430306603,705934900.0,-0.0245358153861331,-0.8607796118363016,0.3664775995876728
11,140.714416503906,141.81983871459968,25.36420388294497,41.17937972489047,43.18199698717476,38.797943463918486,0.058368377316527824,718756100.0,-0.013199816663871067,-0.5341627152265985,0.43181996987174764
12,141.626113891602,141.7572502136231,23.921498186731608,43.325588495316815,52.4618840402728,36.240341424852566,0.05799728561964192,727699800.0,0.008878570435081477,-0.06380137547969918,0.524618840402728
13,144.379959106445,141.93640441894536,21.543177574684375,47.6759166522112,80.49242674045554,35.502368861383715,0.05971794903556618,740676700.0,0.10660952024853897,1.1531435423835605,0.8049242674045554
14,143.096069335938,141.98292083740242,21.43955082652817,45.63261611914571,82.88694738816666,35.27479243222475,0.06011206831237708,728971600.0,0.055487497278480166,0.5216933715777021,0.6742410799815631
15,142.677429199219,141.9708267211915,21.421067227889523,48.41925589813392,75.88177081989713,34.48510574337636,0.05998585495787858,717170500.0,0.027145096271614877,0.33188466281496,0.6316289892036818
16,144.649749755859,142.10758819580084,21.78812806600647,59.5611393483554,98.2122521222104,35.020941320212685,0.06213481514211129,730148200.0,0.09195187497657153,1.1516244039856163,0.8323854270868377
17,146.547653198242,142.22806854248057,21.519210057245434,61.42670880604127,93.44267461363219,36.61598996055427,0.06677812671093977,740654900.0,0.06826087251311314,1.8192083339129412,0.9344267461363219
18,149.496856689453,142.48717041015632,24.086494070162967,64.51871514734427,99.07993929971335,38.130203567922486,0.07937591559202173,754197300.0,0.08021382094551839,2.4791000995140666,0.9907993929971335
19,150.008514404297,142.71789474487315,27.848728284856435,66.94275992761578,98.24446567297147,40.20734736074131,0.0901575410280069,768455100.0,0.11467488583297816,2.266438530392112,0.9824446567297147
20,149.98991394043,142.96303939819347,31.779724378872544,77.17143389893931,85.26998411008266,40.966999443923555,0.09951736058497174,754440800.0,0.09081515407756739,1.975602510009324,0.8526998411008266
21,147.49658203125,143.17004013061532,34.53055268165481,67.09398684115524,69.54220490909424,41.62533768858781,0.10313949914196166,738989100.0,0.03477421906617203,1.1719895533417672,0.6954220490909424
22,146.482543945313,143.46030807495126,32.631540136289736,73.63987509799095,63.14571711768142,43.13794897747911,0.1035094813304319,724607400.0,0.05426471076428628,0.8140975647560885,0.6314571711768142
23,150.250396728516,143.89431076049817,30.38157397289989,75.0776607018327,83.62691761485202,45.086740369887565,0.11021563265796501,740002400.0,0.02379292582475662,1.6031085583408597,0.8691309298042225
24,152.585540771484,144.3925079345704,30.118847237485593,77.237776568772,96.93163125686162,45.93972230772174,0.12128318839973568,750586400.0,0.06815317799394024,1.8713689597008705,0.9752250551846584
25,153.199600219727,144.95164337158215,31.189004948061744,77.21010229864638,98.66165392000681,43.852984163621755,0.13075437147711588,760473200.0,0.1222215254005348,1.7407123499181911,0.9900876765750767
26,151.041198730469,145.56008682250987,31.961792989735923,69.46159043124726,76.4221701810277,42.41721126918431,0.1291480569746064,749375100.0,0.1151011794208739,1.16626831760048,0.8325361711933316
27,149.887603759766,146.0517745971681,30.032932775950655,62.19118341440759,67.14096538066737,42.8418445220904,0.12629748074056354,736096200.0,0.11761941097538225,0.8317977130573994,0.7666155116695063
28,149.627105712891,146.67789688110363,26.811274035003642,65.14250336092823,65.04513817567589,42.32216675594719,0.11411530322374183,725670200.0,0.1817750471171727,0.7047854898985197,0.7517296951647728
29,151.329605102539,147.2579658508302,23.561313265761036,68.9332921073915,78.74253276312125,40.7370613866801,0.10811160241910367,735919200.0,0.1728302647245523,1.0230060031935837,0.8154645791931459
30,152.148300170898,147.86175765991223,22.06474891080004,67.28136527796872,81.96867937341716,39.153016364780555,0.1015474809838948,745359500.0,0.2238316652311813,1.1419369016048497,0.8726442166487197
31,150.576034545898,148.35483856201182,22.046812575359446,59.42538847006829,55.645284377581206,39.43391684132887,0.09207419100292666,732750400.0,0.14993440700499394,0.6504400041362499,0.7307701395835694
32,150.557434082031,148.80140457153325,23.034772361162304,52.8758707550431,55.4149489497743,39.838938962653614,0.0825965324281873,719692100.0,0.11315993886371573,0.5715088442634992,0.7146026720212927
33,152.901870727539,149.22750015258794,23.827734686371326,57.1363301411241,84.42884805651477,39.16674973602357,0.080960293208791,735399600.0,0.1042947451592839,1.2165277211756662,0.9004413479047642
34,152.799560546875,149.7126747131348,25.382999513735097,56.90136600818679,83.16044234993922,37.856841535357105,0.0738763270569144,725108300.0,0.1079649669288956,1.1163919451679498,0.8923314300955424
35,154.483489990234,150.30297775268554,27.426285288452892,67.87268889326114,91.29553420810149,36.5772357588109,0.06497244280401357,734553700.0,0.1397166100850774,1.7123506783636786,0.9417738658161795
36,154.492782592773,150.79512939453124,30.68952152446327,71.60074427576613,85.86065533172444,35.622088542401485,0.059301817407145276,745052300.0,0.07369680921367185,1.6539822714538837,0.8922713060400524
37,154.595138549805,151.19750366210943,33.219813026946596,64.60311061739507,85.56832431690758,34.7745829561919,0.05708486569105064,758406700.0,0.056998090027776525,1.5746030718248798,0.8781206541239602
38,154.846298217773,151.46497573852542,33.70686169058995,58.836538266556815,88.63610843837097,33.74744114137042,0.059671582049078555,766917500.0,0.03149630247863915,1.4964658522687515,0.9040289083158768
39,154.120635986328,151.67058181762698,34.27911464949783,53.56888194622475,79.7725234162081,32.338816621898076,0.06077120877609568,759650300.0,-0.035726323170471024,1.063252592052329,0.8290089023806304
40,153.506607055664,151.84641647338867,33.71790304373892,60.85190981200789,72.27248083831262,31.996093293774553,0.06068025277632927,749279600.0,0.03828001503757126,0.7207190622202233,0.7656079879228197
